ISBN;Book-Title;Book-Author;Year-Of-Publication;Publisher;Image-URL-S;Image-URL-M;Image-URL-L;isbn_length
1558744606;Chicken Soup for the Mother's Soul (Chicken Soup for the Soul Series (Paper));Jack Canfield;1997.0;Health Communications;http://images.amazon.com/images/P/1558744606.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1558744606.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1558744606.01.LZZZZZZZ.jpg;10
080410753X;The Kitchen God's Wife;Amy Tan;1992.0;Ivy Books;http://images.amazon.com/images/P/080410753X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/080410753X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/080410753X.01.LZZZZZZZ.jpg;10
0345325818;The Silmarillion;J.R.R. TOLKIEN;1985.0;Del Rey;http://images.amazon.com/images/P/0345325818.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345325818.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345325818.01.LZZZZZZZ.jpg;10
014131088X;Speak;Laurie Halse Anderson;2001.0;Speak;http://images.amazon.com/images/P/014131088X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/014131088X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/014131088X.01.LZZZZZZZ.jpg;10
0140244824;Songs in Ordinary Time (Oprah's Book Club (Paperback));Mary McGarry Morris;1996.0;Penguin Books;http://images.amazon.com/images/P/0140244824.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140244824.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140244824.01.LZZZZZZZ.jpg;10
0385508417;Skipping Christmas;JOHN GRISHAM;2002.0;Doubleday;http://images.amazon.com/images/P/0385508417.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385508417.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385508417.01.LZZZZZZZ.jpg;10
0385510438;The Last Juror;John Grisham;2004.0;Doubleday;http://images.amazon.com/images/P/0385510438.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385510438.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385510438.01.LZZZZZZZ.jpg;10
0380723638;Ill Wind (Anna Pigeon Mysteries (Paperback));Nevada Barr;1997.0;Avon Books;http://images.amazon.com/images/P/0380723638.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380723638.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380723638.01.LZZZZZZZ.jpg;10
0385324057;Summer Sisters;Judy Blume;1998.0;Delacorte Press;http://images.amazon.com/images/P/0385324057.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385324057.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385324057.01.LZZZZZZZ.jpg;10
0425185710;Valhalla Rising (Dirk Pitt Adventures (Paperback));Clive Cussler;2002.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425185710.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425185710.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425185710.01.LZZZZZZZ.jpg;10
0671527215;Hitchhikers's Guide to the Galaxy;Douglas Adams;1984.0;Pocket;http://images.amazon.com/images/P/0671527215.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671527215.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671527215.01.LZZZZZZZ.jpg;10
0553377876;Half Asleep in Frog Pajamas;Tom Robbins;1995.0;Bantam;http://images.amazon.com/images/P/0553377876.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553377876.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553377876.01.LZZZZZZZ.jpg;10
014025448X;At Home in Mitford (The Mitford Years);Jan Karon;1996.0;Viking Books;http://images.amazon.com/images/P/014025448X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/014025448X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/014025448X.01.LZZZZZZZ.jpg;10
0060934417;Bel Canto: A Novel;Ann Patchett;2002.0;Perennial;http://images.amazon.com/images/P/0060934417.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060934417.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060934417.01.LZZZZZZZ.jpg;10
0671793489;All Around the Town;Mary Higgins Clark;1993.0;Pocket Star;http://images.amazon.com/images/P/0671793489.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671793489.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671793489.01.LZZZZZZZ.jpg;10
0679772677;A Civil Action;JONATHAN HARR;1996.0;Vintage;http://images.amazon.com/images/P/0679772677.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679772677.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679772677.01.LZZZZZZZ.jpg;10
0312983824;Faking It;Jennifer Crusie;2003.0;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312983824.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312983824.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312983824.01.LZZZZZZZ.jpg;10
0449149676;On Mystic Lake;Kristin Hannah;2000.0;Ballantine Books;http://images.amazon.com/images/P/0449149676.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449149676.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449149676.01.LZZZZZZZ.jpg;10
0451191153;The Fountainhead;Ayn Rand;1996.0;New American Library;http://images.amazon.com/images/P/0451191153.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451191153.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451191153.01.LZZZZZZZ.jpg;10
0440224624;The Loop;Nicholas Evans;1999.0;Dell Publishing Company;http://images.amazon.com/images/P/0440224624.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440224624.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440224624.01.LZZZZZZZ.jpg;10
0743418174;Good in Bed;Jennifer Weiner;2002.0;Washington Square Press;http://images.amazon.com/images/P/0743418174.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743418174.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743418174.01.LZZZZZZZ.jpg;10
0671036505;The Vineyard;Barbara Delinsky;2001.0;Pocket Books;http://images.amazon.com/images/P/0671036505.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671036505.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671036505.01.LZZZZZZZ.jpg;10
0394758285;The Big Sleep;Raymond Chandler;1992.0;Vintage Books USA;http://images.amazon.com/images/P/0394758285.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0394758285.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0394758285.01.LZZZZZZZ.jpg;10
0671004565;We'll Meet Again;Mary Higgins Clark;2000.0;Pocket;http://images.amazon.com/images/P/0671004565.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671004565.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671004565.01.LZZZZZZZ.jpg;10
0345370805;How to Make an American Quilt;Whitney Otto;1992.0;Ballantine Books;http://images.amazon.com/images/P/0345370805.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345370805.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345370805.01.LZZZZZZZ.jpg;10
0375703055;Ellen Foster;Kaye Gibbons;1997.0;Vintage Books;http://images.amazon.com/images/P/0375703055.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375703055.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375703055.01.LZZZZZZZ.jpg;10
0156006529;Where or When  : A Novel;Anita Shreve;1999.0;Harvest Books;http://images.amazon.com/images/P/0156006529.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0156006529.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0156006529.01.LZZZZZZZ.jpg;10
0446673544;Sex & the City;Candace Bushnell;1997.0;Warner Books;http://images.amazon.com/images/P/0446673544.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446673544.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446673544.01.LZZZZZZZ.jpg;10
0312243022;The Hours : A Novel;Michael Cunningham;2000.0;Picador;http://images.amazon.com/images/P/0312243022.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312243022.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312243022.01.LZZZZZZZ.jpg;10
0316789844;Resistance : A Novel;Anita Shreve;1997.0;Back Bay Books;http://images.amazon.com/images/P/0316789844.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316789844.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316789844.01.LZZZZZZZ.jpg;10
0385490445;Alias Grace : A Novel;Margaret Atwood;1997.0;Anchor;http://images.amazon.com/images/P/0385490445.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385490445.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385490445.01.LZZZZZZZ.jpg;10
0375700757;Cold Mountain : A Novel;CHARLES FRAZIER;1998.0;Vintage;http://images.amazon.com/images/P/0375700757.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375700757.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375700757.01.LZZZZZZZ.jpg;10
0070212570;Fried Green Tomatoes at the Whistle Stop Cafe;Fannie Flagg;1989.0;McGraw-Hill;http://images.amazon.com/images/P/0070212570.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0070212570.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0070212570.01.LZZZZZZZ.jpg;10
0385480016;Bird by Bird: Some Instructions on Writing and Life;Anne Lamott;1995.0;Anchor;http://images.amazon.com/images/P/0385480016.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385480016.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385480016.01.LZZZZZZZ.jpg;10
0446611239;The Cabinet of Curiosities;Douglas Preston;2003.0;Warner Books;http://images.amazon.com/images/P/0446611239.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446611239.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446611239.01.LZZZZZZZ.jpg;10
0316781266;The Last Time They Met : A Novel;Anita Shreve;2002.0;Back Bay Books;http://images.amazon.com/images/P/0316781266.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316781266.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316781266.01.LZZZZZZZ.jpg;10
0380814021;The Princess Diaries;Meg Cabot;2001.0;HarperTrophy;http://images.amazon.com/images/P/0380814021.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380814021.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380814021.01.LZZZZZZZ.jpg;10
0061098795;The Wailing Wind;Tony Hillerman;2003.0;HarperTorch;http://images.amazon.com/images/P/0061098795.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061098795.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061098795.01.LZZZZZZZ.jpg;10
0375725784;A Heartbreaking Work of Staggering Genius;Dave Eggers;2001.0;Vintage Books USA;http://images.amazon.com/images/P/0375725784.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375725784.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375725784.01.LZZZZZZZ.jpg;10
0452281784;Bad Heir Day;Wendy Holden;2001.0;Plume Books;http://images.amazon.com/images/P/0452281784.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452281784.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452281784.01.LZZZZZZZ.jpg;10
038533656X;Apocalipstick;SUE MARGOLIS;2003.0;Delta;http://images.amazon.com/images/P/038533656X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/038533656X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/038533656X.01.LZZZZZZZ.jpg;10
0345436911;The Dress Lodger (Ballantine Reader's Circle);Sheri Holman;2001.0;Ballantine Books;http://images.amazon.com/images/P/0345436911.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345436911.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345436911.01.LZZZZZZZ.jpg;10
0802135196;Valley of the Dolls: A Novel;Jacqueline Susann;1997.0;Grove Press;http://images.amazon.com/images/P/0802135196.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0802135196.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0802135196.01.LZZZZZZZ.jpg;10
0440217520;Tunnel Vision (V.I. Warshawski Novels (Paperback));Sara Paretsky;1995.0;Dell;http://images.amazon.com/images/P/0440217520.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440217520.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440217520.01.LZZZZZZZ.jpg;10
0345339703;The Fellowship of the Ring (The Lord of the Rings, Part 1);J.R.R. TOLKIEN;1986.0;Del Rey;http://images.amazon.com/images/P/0345339703.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345339703.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345339703.01.LZZZZZZZ.jpg;10
0670030643;The Eyre Affair (Alex Awards (Awards));Jasper Fforde;2002.0;Viking Books;http://images.amazon.com/images/P/0670030643.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0670030643.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0670030643.01.LZZZZZZZ.jpg;10
0440131480;Breakfast of Champions;Kurt Vonnegut;1991.0;Dell Publishing Company;http://images.amazon.com/images/P/0440131480.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440131480.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440131480.01.LZZZZZZZ.jpg;10
0440940001;Island of the Blue Dolphins (Laurel Leaf Books);Scott O'Dell;1978.0;Laure Leaf;http://images.amazon.com/images/P/0440940001.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440940001.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440940001.01.LZZZZZZZ.jpg;10
0812565959;Shadow of the Hegemon (Ender Wiggins Saga (Paperback));Orson Scott Card;2001.0;Tor Books;http://images.amazon.com/images/P/0812565959.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0812565959.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0812565959.01.LZZZZZZZ.jpg;10
0425163385;The Night Crew;John Sandford;2004.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425163385.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425163385.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425163385.01.LZZZZZZZ.jpg;10
0671042262;The Blue Nowhere : A Novel;Jeffery Deaver;2002.0;Pocket;http://images.amazon.com/images/P/0671042262.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671042262.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671042262.01.LZZZZZZZ.jpg;10
0425157539;Sudden Prey;John Sandford;1997.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425157539.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425157539.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425157539.01.LZZZZZZZ.jpg;10
0679731148;A Year in Provence;Peter Mayle;1991.0;Vintage Books USA;http://images.amazon.com/images/P/0679731148.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679731148.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679731148.01.LZZZZZZZ.jpg;10
0380600129;The Indian in the Cupboard;Lynne Reid Banks;1999.0;HarperTrophy;http://images.amazon.com/images/P/0380600129.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380600129.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380600129.01.LZZZZZZZ.jpg;10
0316693324;When the Wind Blows;James Patterson;1998.0;Replica Books;http://images.amazon.com/images/P/0316693324.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316693324.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316693324.01.LZZZZZZZ.jpg;10
0553283685;Hyperion;DAN SIMMONS;1990.0;Bantam;http://images.amazon.com/images/P/0553283685.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553283685.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553283685.01.LZZZZZZZ.jpg;10
0553580272;House Atreides (Dune: House Trilogy, Book 1);Brian Herbert;2000.0;Spectra Books;http://images.amazon.com/images/P/0553580272.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553580272.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553580272.01.LZZZZZZZ.jpg;10
0449912558;The Sparrow;MARY DORIA RUSSELL;1997.0;Fawcett Books;http://images.amazon.com/images/P/0449912558.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449912558.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449912558.01.LZZZZZZZ.jpg;10
0684835983;Before I Say Good-Bye : A Novel;Mary Higgins Clark;2000.0;Simon & Schuster;http://images.amazon.com/images/P/0684835983.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684835983.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684835983.01.LZZZZZZZ.jpg;10
0440226430;Summer Sisters;Judy Blume;1999.0;Dell Publishing Company;http://images.amazon.com/images/P/0440226430.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440226430.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440226430.01.LZZZZZZZ.jpg;10
089480829X;What to Expect When You're Expecting (Revised Edition);Arlene Eisenberg;1996.0;Workman Pub Co;http://images.amazon.com/images/P/089480829X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/089480829X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/089480829X.01.LZZZZZZZ.jpg;10
0767912233;Babyville;JANE GREEN;2003.0;Broadway;http://images.amazon.com/images/P/0767912233.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0767912233.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0767912233.01.LZZZZZZZ.jpg;10
0894805770;What to Expect the First Year;Arlene Eisenberg;1989.0;Workman Publishing;http://images.amazon.com/images/P/0894805770.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0894805770.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0894805770.01.LZZZZZZZ.jpg;10
0062502174;The Alchemist: A Fable About Following Your Dream;Paulo Coelho;1993.0;HarperSanFrancisco;http://images.amazon.com/images/P/0062502174.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0062502174.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0062502174.01.LZZZZZZZ.jpg;10
0688177751;Miss Julia Speaks Her Mind : A Novel;Ann B. Ross;2000.0;Perennial;http://images.amazon.com/images/P/0688177751.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0688177751.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0688177751.01.LZZZZZZZ.jpg;10
0345438329;Big Stone Gap: A Novel (Ballantine Reader's Circle);Adriana Trigiani;2001.0;Ballantine Books;http://images.amazon.com/images/P/0345438329.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345438329.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345438329.01.LZZZZZZZ.jpg;10
0375707972;The Reader;Bernhard Schlink;1999.0;Vintage Books USA;http://images.amazon.com/images/P/0375707972.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375707972.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375707972.01.LZZZZZZZ.jpg;10
0345446860;Back When We Were Grownups : A Novel (Ballantine Reader's Circle);ANNE TYLER;2002.0;Ballantine Books;http://images.amazon.com/images/P/0345446860.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345446860.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345446860.01.LZZZZZZZ.jpg;10
0515090506;The Cat Who Played Brahms;Lilian Jackson Braun;1997.0;Jove Books;http://images.amazon.com/images/P/0515090506.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0515090506.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515090506.01.LZZZZZZZ.jpg;10
0399145087;Black Notice;Patricia Daniels Cornwell;1999.0;Putnam Pub Group;http://images.amazon.com/images/P/0399145087.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399145087.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399145087.01.LZZZZZZZ.jpg;10
0312990456;One for the Money (A Stephanie Plum Novel);Janet Evanovich;2003.0;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312990456.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312990456.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312990456.01.LZZZZZZZ.jpg;10
0316969680;The Beach House;James Patterson;2002.0;Little, Brown;http://images.amazon.com/images/P/0316969680.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316969680.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316969680.01.LZZZZZZZ.jpg;10
0399501487;Lord of the Flies;William Gerald Golding;1959.0;Perigee Trade;http://images.amazon.com/images/P/0399501487.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399501487.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399501487.01.LZZZZZZZ.jpg;10
0375411992;Blackwood Farm (The Vampire Chronicles);Anne Rice;2002.0;Alfred A. Knopf;http://images.amazon.com/images/P/0375411992.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375411992.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375411992.01.LZZZZZZZ.jpg;10
0425177173;Atlantis Found;Clive Cussler;2001.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425177173.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425177173.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425177173.01.LZZZZZZZ.jpg;10
0440224764;The Partner;John Grisham;1998.0;Dell Publishing Company;http://images.amazon.com/images/P/0440224764.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440224764.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440224764.01.LZZZZZZZ.jpg;10
0553572997;The Alienist;Caleb Carr;1995.0;Bantam Books;http://images.amazon.com/images/P/0553572997.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553572997.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553572997.01.LZZZZZZZ.jpg;10
0380727501;Notes from a Small Island;Bill Bryson;1997.0;Perennial;http://images.amazon.com/images/P/0380727501.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380727501.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380727501.01.LZZZZZZZ.jpg;10
